2.5 1.34288 -0.00303961 3.78619 4.28684 1.22961 -0.0338485 2.5185 3.97159 1.33231 0.204389 3.4542 5.65383 1.49507 -0.0207585 4.50127 4.89235 1.20845 -0.0205359 2.52369 5.00324 1.37757 0.0978793 4.64154 6.29598 1.34329 -0.152739 3.8718 3.40129 1.61843 0.0342484 5.49857 5.41019 1.54146 -0.105582 6.03985 4.28096 1.4591 -0.144358 5.44278 3.41171 -1.24707 -0.0534854 47.3067 4.79722 -1.2283 0.0126793 47.2215 5.87632 -1.35702 -0.114182 46.1696 3.29461 -1.35905 0.27634 45.7669 6.61621 -1.66464 0.042103 44.8403 5.4241 -1.4368 -0.22421 44.298 3.84562 -1.42365 0.19968 45.6182 5.36744 -1.2224 -0.122645 47.5157 3.79964 -1.44092 0.0259221 45.9194 4.53617 -1.55592 -0.131237 44.3503 4.58587
2.75 1.33936 0.00394405 4.12102 4.28782 1.23897 -0.0282511 2.82825 3.96453 1.32694 0.182025 3.78593 5.69933 1.49065 -0.012843 4.87394 4.88914 1.21762 -0.0238195 2.82809 4.99729 1.38377 0.0742355 4.98748 6.31454 1.34049 -0.126943 4.20693 3.36956 1.60078 0.0223529 5.89877 5.41578 1.5212 -0.0987954 6.42015 4.25627 1.44212 -0.133291 5.80332 3.37839 -1.25736 -0.0590533 46.9924 4.78246 -1.23629 0.0038043 46.9125 5.87727 -1.35286 -0.094955 45.8314 3.27087 -1.34785 0.25137 45.4299 6.67905 -1.64378 0.0158166 44.4293 5.42805 -1.41156 -0.202704 43.9451 3.79494 -1.4124 0.185828 45.2651 5.41389 -1.23067 -0.115834 47.2081 3.77068 -1.42957 0.0327784 45.562 4.54436 -1.50893 -0.0934059 43.9731 4.56251
3 1.33655 0.00888273 4.45516 4.29004 1.2461 -0.0245646 3.13977 3.95839 1.32093 0.16319 4.11616 5.74013 1.4871 -0.00815381 5.24571 4.8871 1.2243 -0.0260128 3.13417 4.99078 1.38949 0.0557396 5.33486 6.32848 1.33768 -0.10566 4.54135 3.34314 1.58571 0.0138475 6.29519 5.41924 1.50479 -0.0943193 6.79634 4.23269 1.42811 -0.124432 6.16034 3.34728 -1.26521 -0.0628038 46.6761 4.76676 -1.24237 -0.0035647 46.6019 5.87638 -1.34941 -0.0800974 45.494 3.25084 -1.33872 0.231408 45.0952 6.7369 -1.61655 -0.00368603 44.0252 5.42713 -1.39246 -0.182448 43.597 3.74933 -1.4025 0.173089 44.9145 5.45717 -1.23681 -0.110305 46.8989 3.74311 -1.4191 0.0385026 45.2073 4.55399 -1.4741 -0.0652404 43.6046 4.5462
3.25 1.33456 0.0127023 4.7888 4.29322 1.25171 -0.0221699 3.4527 3.95285 1.31534 0.147439 4.445 5.77699 1.48402 -0.00645058 5.61671 4.88549 1.22927 -0.0275296 3.44148 4.9839 1.39441 0.0404463 5.68346 6.33859 1.33513 -0.087934 4.87513 3.32116 1.57282 0.00761035 6.6884 5.42114 1.49132 -0.0913528 7.16917 4.20985 1.41651 -0.117191 6.51447 3.31799 -1.27141 -0.065336 46.3582 4.75042 -1.24712 -0.00980479 46.2901 5.87393 -1.3466 -0.0683196 45.1574 3.23376 -1.33128 0.215305 44.7624 6.79073 -1.58674 -0.0169809 43.6285 5.42289 -1.37821 -0.163223 43.2524 3.70853 -1.39393 0.161757 44.566 5.49761 -1.24151 -0.105699 46.5885 3.71668 -1.40965 0.0432253 44.8548 4.5648 -1.44876 -0.0456323 43.2424 4.5348
3.5 1.33327 0.0158852 5.12212 4.29719 1.25628 -0.0206441 3.76677 3.94769 1.31056 0.134298 4.77264 5.81056 1.48113 -0.00718537 5.987 4.8837 1.23304 -0.0286363 3.74975 4.97674 1.39837 0.0271652 6.03305 6.34538 1.33292 -0.0730124 5.20836 3.30291 1.56169 0.00281519 7.07882 5.42184 1.48012 -0.0893595 7.5392 4.18751 1.40682 -0.111168 6.86617 3.29019 -1.27645 -0.0670627 46.0391 4.73366 -1.25093 -0.0151805 45.9774 5.87013 -1.3443 -0.0587529 44.8213 3.21907 -1.32518 0.202148 44.4311 6.84127 -1.55722 -0.0251665 43.2392 5.41659 -1.36765 -0.145214 42.9105 3.67222 -1.38653 0.151858 44.2194 5.53557 -1.24523 -0.101764 46.2772 3.69124 -1.40121 0.0471045 44.5045 4.57657 -1.43024 -0.0327001 42.8848 4.52662
3.75 1.33246 0.0186691 5.45524 4.30186 1.26011 -0.0197027 4.0818 3.94276 1.30667 0.123315 5.09931 5.84139 1.4783 -0.00976905 6.35657 4.88125 1.23596 -0.0295027 4.05874 4.96937 1.40134 0.015193 6.38338 6.34918 1.33107 -0.0603133 5.54113 3.28783 1.55195 -0.00110093 7.46681 5.42157 1.4707 -0.0879946 7.90688 4.16551 1.39866 -0.106084 7.21584 3.26367 -1.28066 -0.0682613 45.719 4.71659 -1.25404 -0.0198801 45.6639 5.86516 -1.34241 -0.0508122 44.4857 3.20637 -1.32011 0.19123 44.1011 6.88907 -1.52977 -0.0294876 42.8568 5.40922 -1.35983 -0.128673 42.5705 3.64005 -1.38012 0.143287 43.8744 5.57139 -1.24824 -0.0983275 45.9651 3.66666 -1.3937 0.0502951 44.1561 4.58915 -1.4164 -0.0245535 42.5307 4.52048
4 1.33197 0.0211669 5.78823 4.30715 1.26342 -0.0191561 4.39765 3.93797 1.30359 0.114094 5.4252 5.86992 1.47546 -0.0136912 6.72544 4.87783 1.23825 -0.0302365 4.3683 4.96181 1.40331 0.00412856 6.73421 6.35021 1.32954 -0.0493886 5.87351 3.27548 1.5433 -0.00449756 7.85263 5.42044 1.46271 -0.0870449 8.27255 4.14375 1.39169 -0.101745 7.56376 3.23824 -1.28427 -0.069115 45.3979 4.69931 -1.25662 -0.0240401 45.3497 5.85915 -1.34084 -0.0440994 44.1505 3.19535 -1.31586 0.182021 43.7721 6.93458 -1.50523 -0.0310935 42.4805 5.40145 -1.35397 -0.113761 42.232 3.61161 -1.37453 0.135885 43.5307 5.60536 -1.25074 -0.0952685 45.6524 3.64284 -1.387 0.0529339 43.8094 4.60238 -1.40569 -0.0196158 42.1793 4.51558
4.25 1.33164 0.0234332 6.12114 4.31301 1.26635 -0.0188785 4.71424 3.93325 1.30119 0.106299 5.7505 5.89649 1.47264 -0.018556 7.0936 4.87319 1.24006 -0.0309061 4.67831 4.95408 1.40437 -0.00624796 7.08531 6.34865 1.3283 -0.039894 6.20559 3.26551 1.53549 -0.00759027 8.23651 5.41855 1.45588 -0.0863835 8.63652 4.12215 1.38568 -0.0980046 7.91018 3.21373 -1.28743 -0.0697432 45.076 4.68188 -1.25881 -0.027762 45.035 5.85221 -1.33953 -0.0383389 43.8156 3.18576 -1.31225 0.174129 43.4441 6.97811 -1.48386 -0.0309262 42.1095 5.39372 -1.34953 -0.100514 41.8947 3.58649 -1.36963 0.129484 43.1883 5.63773 -1.25284 -0.0925027 45.3392 3.61972 -1.38101 0.0551351 43.4641 4.61616 -1.39709 -0.0167027 41.83 4.5114
4.5 1.33138 0.0254975 6.45399 4.31938 1.26899 -0.0187864 5.03148 3.92856 1.29935 0.0996545 6.07534 5.92141 1.46986 -0.0240774 7.46106 4.86717 1.24151 -0.0315548 4.98869 4.94619 1.4046 -0.0160516 7.43646 6.34463 1.3273 -0.0315646 6.53741 3.25762 1.52834 -0.0104993 8.61859 5.41592 1.45001 -0.085937 8.99903 4.10067 1.38043 -0.0947569 8.25529 3.19005 -1.29024 -0.0702235 44.7535 4.66432 -1.26068 -0.0311227 44.7198 5.84443 -1.33842 -0.0333361 43.481 3.17743 -1.30918 0.167266 43.1168 7.01993 -1.46551 -0.0296953 41.7431 5.38629 -1.34609 -0.088861 41.5581 3.56427 -1.36529 0.123926 42.847 5.66872 -1.25464 -0.0899699 45.0256 3.59722 -1.37564 0.0569899 43.1202 4.63041 -1.38989 -0.014987 41.4826 4.50766
4.75 1.33113 0.0273796 6.78677 4.32623 1.27141 -0.018824 5.34934 3.92385 1.29795 0.0939388 6.39983 5.94489 1.46716 -0.0300584 7.82785 4.85966 1.24267 -0.0322105 5.29936 4.93814 1.4041 -0.0253392 7.78748 6.3383 1.32652 -0.0241953 6.86904 3.25157 1.5217 -0.0132857 8.99902 5.4126 1.44496 -0.085665 9.36027 4.07925 1.3758 -0.0919194 8.59924 3.16707 -1.29279 -0.0706057 44.4303 4.64667 -1.2623 -0.0341819 44.4042 5.83588 -1.33747 -0.0289501 43.1466 3.17019 -1.30654 0.161223 42.7901 7.06023 -1.44987 -0.0279014 41.3807 5.37932 -1.34337 -0.0786687 41.2223 3.5446 -1.36143 0.119073 42.5067 5.69848 -1.25621 -0.0876265 44.7115 3.57532 -1.3708 0.0585699 42.7775 4.64505 -1.38368 -0.0139238 41.1366 4.50417
